profile_name,start_time,duration,attributes,title,supplemental_video_type,device_type,bookmark,latest_bookmark,country,tv_show_name,tv_show_season,tv_show_episode,content_type,duration_hours,content_title
ilona,2019-07-26,0 years 0 mons 0 days 0 hours 21 mins 13.0 secs,,The Big Bang Theory: Season 2: The Vegas Renormalization (Episode 21),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:21:13,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Vegas Renormalization (Episode 21),TV Show,0.35361111111111111111,The Big Bang Theory
ilona,2019-07-25,0 years 0 mons 0 days 0 hours 2 mins 30.0 secs,Autoplayed: user action: None; ,The Big Bang Theory: Season 2: The Hofstadter Isotope (Episode 20),,Xiaomi M12 Set Top Box,0:02:30,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Hofstadter Isotope (Episode 20),TV Show,0.04166666666666666667,The Big Bang Theory
ilona,2019-07-25,0 years 0 mons 0 days 0 hours 21 mins 0.0 secs,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 2: The Dead Hooker Juxtaposition (Episode 19),,Xiaomi M12 Set Top Box,0:20:16,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Dead Hooker Juxtaposition (Episode 19),TV Show,0.35,The Big Bang Theory
ilona,2019-07-25,0 years 0 mons 0 days 0 hours 17 mins 13.0 secs,,The Big Bang Theory: Season 2: The Work Song Nanocluster (Episode 18),,Xiaomi M12 Set Top Box,0:20:26,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Work Song Nanocluster (Episode 18),TV Show,0.28694444444444444444,The Big Bang Theory
ilona,2019-07-25,0 years 0 mons 0 days 0 hours 3 mins 14.0 secs,,The Big Bang Theory: Season 2: The Work Song Nanocluster (Episode 18),,Mobile,0:03:14,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Work Song Nanocluster (Episode 18),TV Show,0.05388888888888888889,The Big Bang Theory
ilona,2019-07-25,0 years 0 mons 0 days 0 hours 2 mins 38.0 secs,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 2: The Maternal Capacitance (Episode 15),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:20:31,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Maternal Capacitance (Episode 15),TV Show,0.04388888888888888889,The Big Bang Theory
ilona,2019-07-25,0 years 0 mons 0 days 0 hours 17 mins 54.0 secs,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 2: The Maternal Capacitance (Episode 15),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:17:54,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Maternal Capacitance (Episode 15),TV Show,0.29833333333333333333,The Big Bang Theory
ilona,2019-07-25,0 years 0 mons 0 days 0 hours 1 mins 59.0 secs,Autoplayed: user action: None; ,The Big Bang Theory: Season 2: The Maternal Capacitance (Episode 15),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:00:00,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Maternal Capacitance (Episode 15),TV Show,0.03305555555555555556,The Big Bang Theory
ilona,2019-07-25,0 years 0 mons 0 days 0 hours 21 mins 10.0 secs,,The Big Bang Theory: Season 2: The Financial Permeability (Episode 14),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:21:25,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Financial Permeability (Episode 14),TV Show,0.35277777777777777778,The Big Bang Theory
ilona,2019-07-25,0 years 0 mons 0 days 0 hours 1 mins 59.0 secs,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 2: The Friendship Algorithm (Episode 13),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:21:01,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Friendship Algorithm (Episode 13),TV Show,0.03305555555555555556,The Big Bang Theory
ilona,2019-07-24,0 years 0 mons 0 days 0 hours 18 mins 53.0 secs,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 2: The Friendship Algorithm (Episode 13),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:19:02,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Friendship Algorithm (Episode 13),TV Show,0.31472222222222222222,The Big Bang Theory
ilona,2019-07-24,0 years 0 mons 0 days 0 hours 0 mins 1.0 secs,,The Big Bang Theory: Season 2: The Friendship Algorithm (Episode 13),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:00:01,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Friendship Algorithm (Episode 13),TV Show,0.00027777777777777778,The Big Bang Theory
ilona,2019-07-24,0 years 0 mons 0 days 0 hours 7 mins 25.0 secs,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 2: The Killer Robot Instability (Episode 12),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:21:06,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Killer Robot Instability (Episode 12),TV Show,0.12361111111111111111,The Big Bang Theory
ilona,2019-07-24,0 years 0 mons 0 days 0 hours 13 mins 28.0 secs,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 2: The Killer Robot Instability (Episode 12),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:13:41,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Killer Robot Instability (Episode 12),TV Show,0.22444444444444444444,The Big Bang Theory
ilona,2019-07-24,0 years 0 mons 0 days 0 hours 1 mins 53.0 secs,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 2: The Bath Item Gift Hypothesis (Episode 11),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:20:55,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Bath Item Gift Hypothesis (Episode 11),TV Show,0.03138888888888888889,The Big Bang Theory
ilona,2019-02-13,0 years 0 mons 0 days 0 hours 11 mins 16.0 secs,,That '70s Show: Season 1: That Wrestling Show (Episode 15),,Mobile,0:22:26,0:22:26,IL (Israel),That '70s Show, Season 1, That Wrestling Show (Episode 15),TV Show,0.18777777777777777778,That '70s Show
ilona,2019-07-24,0 years 0 mons 0 days 0 hours 7 mins 3.0 secs,,Friends: Season 3: The One with the Football (Episode 9),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:07:41,Not latest view,IL (Israel),Friends, Season 3, The One with the Football (Episode 9),TV Show,0.1175,Friends
ilona,2019-07-24,0 years 0 mons 0 days 0 hours 8 mins 36.0 secs,Autoplayed: user action: Unspecified; ,Friends: Season 3: The One with the Giant Poking Device (Episode 8),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:22:41,Not latest view,IL (Israel),Friends, Season 3, The One with the Giant Poking Device (Episode 8),TV Show,0.14333333333333333333,Friends
ilona,2019-07-23,0 years 0 mons 0 days 0 hours 13 mins 27.0 secs,,Friends: Season 3: The One with the Giant Poking Device (Episode 8),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:14:05,Not latest view,IL (Israel),Friends, Season 3, The One with the Giant Poking Device (Episode 8),TV Show,0.22416666666666666667,Friends
ilona,2019-07-23,0 years 0 mons 0 days 0 hours 1 mins 4.0 secs,Autoplayed: user action: Unspecified; ,Friends: Season 3: The One with the Race Car Bed (Episode 7),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:22:39,Not latest view,IL (Israel),Friends, Season 3, The One with the Race Car Bed (Episode 7),TV Show,0.01777777777777777778,Friends
ilona,2019-07-23,0 years 0 mons 0 days 0 hours 19 mins 5.0 secs,,The Big Bang Theory: Season 2: The Bath Item Gift Hypothesis (Episode 11),,Mobile,0:19:03,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Bath Item Gift Hypothesis (Episode 11),TV Show,0.31805555555555555556,The Big Bang Theory
ilona,2019-07-23,0 years 0 mons 0 days 0 hours 6 mins 58.0 secs,,Friends: Season 3: The One with the Flashback (Episode 6),,Mobile,0:22:35,Not latest view,IL (Israel),Friends, Season 3, The One with the Flashback (Episode 6),TV Show,0.11611111111111111111,Friends
ilona,2019-07-23,0 years 0 mons 0 days 0 hours 7 mins 22.0 secs,,The Big Bang Theory: Season 2: The Vartabedian Conundrum (Episode 10),,Mobile,0:20:50,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Vartabedian Conundrum (Episode 10),TV Show,0.12277777777777777778,The Big Bang Theory
ilona,2019-07-23,0 years 0 mons 0 days 0 hours 9 mins 6.0 secs,,The Big Bang Theory: Season 2: The Vartabedian Conundrum (Episode 10),,Apple iPhone 7 (CDMA),0:14:00,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Vartabedian Conundrum (Episode 10),TV Show,0.15166666666666666667,The Big Bang Theory
ilona,2019-07-23,0 years 0 mons 0 days 0 hours 15 mins 39.0 secs,,Friends: Season 3: The One with the Flashback (Episode 6),,Mobile,0:15:38,Not latest view,IL (Israel),Friends, Season 3, The One with the Flashback (Episode 6),TV Show,0.26083333333333333333,Friends
ilona,2019-07-23,0 years 0 mons 0 days 0 hours 4 mins 54.0 secs,,The Big Bang Theory: Season 2: The Vartabedian Conundrum (Episode 10),,Mobile,0:04:54,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Vartabedian Conundrum (Episode 10),TV Show,0.08166666666666666667,The Big Bang Theory
ilona,2019-07-22,0 years 0 mons 0 days 0 hours 13 mins 56.0 secs,Autoplayed: user action: Unspecified; ,Friends: Season 3: The One with Frank Jr (Episode 5),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:22:43,Not latest view,IL (Israel),Friends, Season 3, The One with Frank Jr (Episode 5),TV Show,0.23222222222222222222,Friends
ilona,2019-07-22,0 years 0 mons 0 days 0 hours 8 mins 5.0 secs,,Friends: Season 3: The One with Frank Jr (Episode 5),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:08:47,Not latest view,IL (Israel),Friends, Season 3, The One with Frank Jr (Episode 5),TV Show,0.13472222222222222222,Friends
ilona,2019-07-22,0 years 0 mons 0 days 0 hours 10 mins 7.0 secs,Autoplayed: user action: Unspecified; ,Friends: Season 3: The One with the Metaphorical Tunnel (Episode 4),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:22:42,Not latest view,IL (Israel),Friends, Season 3, The One with the Metaphorical Tunnel (Episode 4),TV Show,0.16861111111111111111,Friends
ilona,2019-07-21,0 years 0 mons 0 days 0 hours 22 mins 1.0 secs,Autoplayed: user action: Unspecified; ,Friends: Season 3: The One Where No One's Ready (Episode 2),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:22:42,Not latest view,IL (Israel),Friends, Season 3, The One Where No One's Ready (Episode 2),TV Show,0.36694444444444444444,Friends
ilona,2019-07-21,0 years 0 mons 0 days 0 hours 22 mins 24.0 secs,Autoplayed: user action: None; ,Friends: Season 3: The One with the Princess Leia Fantasy (Episode 1),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:22:24,Not latest view,IL (Israel),Friends, Season 3, The One with the Princess Leia Fantasy (Episode 1),TV Show,0.37333333333333333333,Friends
ilona,2019-07-21,0 years 0 mons 0 days 0 hours 21 mins 59.0 secs,,Friends: Season 2: The One with Barry and Mindy's Wedding (Episode 24),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:22:39,Not latest view,IL (Israel),Friends, Season 2, The One with Barry and Mindy's Wedding (Episode 24),TV Show,0.36638888888888888889,Friends
ilona,2019-07-21,0 years 0 mons 0 days 0 hours 0 mins 4.0 secs,Autoplayed: user action: None; ,Friends: Season 2: The One with Phoebe's Husband (Episode 4),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:18:36,Not latest view,IL (Israel),Friends, Season 2, The One with Phoebe's Husband (Episode 4),TV Show,0.00111111111111111111,Friends
ilona,2019-07-21,0 years 0 mons 0 days 0 hours 8 mins 0.0 secs,,That '70s Show: Season 8: Good Company (Episode 8),,Mobile,0:19:55,0:19:55,IL (Israel),That '70s Show, Season 8, Good Company (Episode 8),TV Show,0.13333333333333333333,That '70s Show
ilona,2019-07-21,0 years 0 mons 0 days 0 hours 0 mins 2.0 secs,,The Big Bang Theory: Season 2: The Vartabedian Conundrum (Episode 10),,Mobile,0:00:02,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Vartabedian Conundrum (Episode 10),TV Show,0.00055555555555555556,The Big Bang Theory
ilona,2019-07-21,0 years 0 mons 0 days 0 hours 21 mins 38.0 secs,,The Big Bang Theory: Season 2: The White Asparagus Triangulation (Episode 9),,Mobile,0:20:35,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The White Asparagus Triangulation (Episode 9),TV Show,0.36055555555555555556,The Big Bang Theory
ilona,2019-07-21,0 years 0 mons 0 days 0 hours 7 mins 55.0 secs,,That '70s Show: Season 8: Good Company (Episode 8),,Apple iPhone 7 (CDMA),0:11:55,Not latest view,IL (Israel),That '70s Show, Season 8, Good Company (Episode 8),TV Show,0.13194444444444444444,That '70s Show
ilona,2019-07-20,0 years 0 mons 0 days 0 hours 11 mins 52.0 secs,Autoplayed: user action: Unspecified; ,That '70s Show: Season 8: Long Away (Episode 6),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:17:16,Not latest view,IL (Israel),That '70s Show, Season 8, Long Away (Episode 6),TV Show,0.19777777777777777778,That '70s Show
ilona,2019-07-20,0 years 0 mons 0 days 0 hours 5 mins 25.0 secs,Autoplayed: user action: None; ,That '70s Show: Season 8: Long Away (Episode 6),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:05:25,Not latest view,IL (Israel),That '70s Show, Season 8, Long Away (Episode 6),TV Show,0.09027777777777777778,That '70s Show
ilona,2019-07-20,0 years 0 mons 0 days 0 hours 10 mins 27.0 secs,Autoplayed: user action: Unspecified; ,That '70s Show: Season 8: Stone Cold Crazy (Episode 5),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:21:41,0:21:41,IL (Israel),That '70s Show, Season 8, Stone Cold Crazy (Episode 5),TV Show,0.17416666666666666667,That '70s Show
ilona,2019-07-19,0 years 0 mons 0 days 0 hours 25 mins 22.0 secs,Autoplayed: user action: Unspecified; ,Breaking Bad: Season 2: Bit by a Dead Bee (Episode 3),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:46:35,Not latest view,IL (Israel),Breaking Bad, Season 2, Bit by a Dead Bee (Episode 3),TV Show,0.42277777777777777778,Breaking Bad
ilona,2019-07-19,0 years 0 mons 0 days 0 hours 19 mins 43.0 secs,,The Big Bang Theory: Season 2: The Lizard-Spock Expansion (Episode 8),,Mobile,0:19:42,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Lizard-Spock Expansion (Episode 8),TV Show,0.32861111111111111111,The Big Bang Theory
ilona,2019-07-19,0 years 0 mons 0 days 0 hours 0 mins 47.0 secs,,The Big Bang Theory: Season 2: The Panty Piñata Polarization (Episode 7),,Mobile,0:20:44,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Panty Piñata Polarization (Episode 7),TV Show,0.01305555555555555556,The Big Bang Theory
ilona,2019-07-18,0 years 0 mons 0 days 0 hours 17 mins 49.0 secs,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 2: The Panty Piñata Polarization (Episode 7),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:19:58,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Panty Piñata Polarization (Episode 7),TV Show,0.29694444444444444444,The Big Bang Theory
ilona,2019-07-18,0 years 0 mons 0 days 0 hours 2 mins 30.0 secs,Autoplayed: user action: None; ,The Big Bang Theory: Season 2: The Panty Piñata Polarization (Episode 7),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:02:30,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Panty Piñata Polarization (Episode 7),TV Show,0.04166666666666666667,The Big Bang Theory
ilona,2019-07-18,0 years 0 mons 0 days 0 hours 14 mins 0.0 secs,Autoplayed: user action: None; ,The Big Bang Theory: Season 2: The Cooper-Nowitzki Theorem (Episode 6),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:20:51,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Cooper-Nowitzki Theorem (Episode 6),TV Show,0.23333333333333333333,The Big Bang Theory
ilona,2019-07-17,0 years 0 mons 0 days 0 hours 6 mins 33.0 secs,,The Big Bang Theory: Season 2: The Cooper-Nowitzki Theorem (Episode 6),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:06:51,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Cooper-Nowitzki Theorem (Episode 6),TV Show,0.10916666666666666667,The Big Bang Theory
ilona,2019-07-17,0 years 0 mons 0 days 0 hours 20 mins 43.0 secs,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 2: The Euclid Alternative (Episode 5),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:19:34,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Euclid Alternative (Episode 5),TV Show,0.34527777777777777778,The Big Bang Theory
ilona,2019-07-17,0 years 0 mons 0 days 0 hours 7 mins 27.0 secs,,The Big Bang Theory: Season 2: The Griffin Equivalency (Episode 4),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:21:14,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Griffin Equivalency (Episode 4),TV Show,0.12416666666666666667,The Big Bang Theory
ilona,2019-07-17,0 years 0 mons 0 days 0 hours 17 mins 9.0 secs,,The Big Bang Theory: Season 2: The Griffin Equivalency (Episode 4),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:13:49,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Griffin Equivalency (Episode 4),TV Show,0.28583333333333333333,The Big Bang Theory
ilona,2019-07-17,0 years 0 mons 0 days 0 hours 21 mins 22.0 secs,,The Big Bang Theory: Season 2: The Barbarian Sublimation (Episode 3),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:21:00,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Barbarian Sublimation (Episode 3),TV Show,0.35611111111111111111,The Big Bang Theory
moshe,2019-10-31,0 years 0 mons 0 days 0 hours 28 mins 52.0 secs,,Inside Man: Most Wanted,,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,1:41:03,1:41:03,US (United States),,,,Movie,0.48111111111111111111,Inside Man: Most Wanted
ilona,2019-07-17,0 years 0 mons 0 days 0 hours 15 mins 55.0 secs,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 2: The Codpiece Topology (Episode 2),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:20:51,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Codpiece Topology (Episode 2),TV Show,0.26527777777777777778,The Big Bang Theory
ilona,2019-07-17,0 years 0 mons 0 days 0 hours 4 mins 41.0 secs,,The Big Bang Theory: Season 2: The Codpiece Topology (Episode 2),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:04:58,Not latest view,IL (Israel),The Big Bang Theory, Season 2, The Codpiece Topology (Episode 2),TV Show,0.07805555555555555556,The Big Bang Theory
ilona,2019-07-17,0 years 0 mons 0 days 0 hours 6 mins 25.0 secs,Autoplayed: user action: None; ,The Big Bang Theory: Season 1: The Tangerine Factor (Episode 17),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:19:48,Not latest view,IL (Israel),The Big Bang Theory, Season 1, The Tangerine Factor (Episode 17),TV Show,0.10694444444444444444,The Big Bang Theory
ilona,2019-07-17,0 years 0 mons 0 days 0 hours 5 mins 29.0 secs,Autoplayed: user action: Unspecified; ,That '70s Show: Season 8: Misfire (Episode 4),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:21:56,0:21:56,IL (Israel),That '70s Show, Season 8, Misfire (Episode 4),TV Show,0.09138888888888888889,That '70s Show
ilona,2019-07-17,0 years 0 mons 0 days 0 hours 16 mins 27.0 secs,Autoplayed: user action: None; ,That '70s Show: Season 8: Misfire (Episode 4),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:16:27,Not latest view,IL (Israel),That '70s Show, Season 8, Misfire (Episode 4),TV Show,0.27416666666666666667,That '70s Show
ilona,2019-07-16,0 years 0 mons 0 days 0 hours 13 mins 45.0 secs,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 1: The Tangerine Factor (Episode 17),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:13:24,Not latest view,IL (Israel),The Big Bang Theory, Season 1, The Tangerine Factor (Episode 17),TV Show,0.22916666666666666667,The Big Bang Theory
ilona,2019-07-16,0 years 0 mons 0 days 0 hours 21 mins 2.0 secs,Autoplayed: user action: Unspecified; ,Breaking Bad: Season 2: Bit by a Dead Bee (Episode 3),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:21:15,Not latest view,IL (Israel),Breaking Bad, Season 2, Bit by a Dead Bee (Episode 3),TV Show,0.35055555555555555556,Breaking Bad
ilona,2019-07-16,0 years 0 mons 0 days 0 hours 8 mins 20.0 secs,Autoplayed: user action: Unspecified; ,That '70s Show: Season 8: You're My Best Friend (Episode 3),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:21:07,0:21:07,IL (Israel),That '70s Show, Season 8, You're My Best Friend (Episode 3),TV Show,0.13888888888888888889,That '70s Show
ilona,2019-07-16,0 years 0 mons 0 days 0 hours 0 mins 2.0 secs,,The Big Bang Theory: Season 1: The Tangerine Factor (Episode 17),,Mobile,0:00:02,Not latest view,IL (Israel),The Big Bang Theory, Season 1, The Tangerine Factor (Episode 17),TV Show,0.00055555555555555556,The Big Bang Theory
ilona,2019-07-16,0 years 0 mons 0 days 0 hours 19 mins 24.0 secs,,The Big Bang Theory: Season 1: The Peanut Reaction (Episode 16),,Mobile,0:19:23,Not latest view,IL (Israel),The Big Bang Theory, Season 1, The Peanut Reaction (Episode 16),TV Show,0.32333333333333333333,The Big Bang Theory
ilona,2019-07-16,0 years 0 mons 0 days 0 hours 4 mins 58.0 secs,,The Big Bang Theory: Season 1: The Pork Chop Indeterminacy (Episode 15),,Mobile,0:21:24,Not latest view,IL (Israel),The Big Bang Theory, Season 1, The Pork Chop Indeterminacy (Episode 15),TV Show,0.08277777777777777778,The Big Bang Theory
ilona,2019-07-15,0 years 0 mons 0 days 0 hours 16 mins 11.0 secs,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 1: The Pork Chop Indeterminacy (Episode 15),,Netflix Chrome MAC (Cadmium) HTML 5,0:16:27,Not latest view,IL (Israel),The Big Bang Theory, Season 1, The Pork Chop Indeterminacy (Episode 15),TV Show,0.26972222222222222222,The Big Bang Theory
ilona,2019-07-15,0 years 0 mons 0 days 0 hours 12 mins 47.0 secs,,That '70s Show: Season 8: You're My Best Friend (Episode 3),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:12:47,Not latest view,IL (Israel),That '70s Show, Season 8, You're My Best Friend (Episode 3),TV Show,0.21305555555555555556,That '70s Show
ilona,2019-07-15,0 years 0 mons 0 days 0 hours 6 mins 26.0 secs,Autoplayed: user action: Unspecified; ,That '70s Show: Season 8: Somebody to Love (Episode 2),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:21:41,0:21:41,IL (Israel),That '70s Show, Season 8, Somebody to Love (Episode 2),TV Show,0.10722222222222222222,That '70s Show
ilona,2019-07-14,0 years 0 mons 0 days 0 hours 17 mins 53.0 secs,Autoplayed: user action: Unspecified; ,Friends: Season 2: The One with Phoebe's Husband (Episode 4),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:18:32,Not latest view,IL (Israel),Friends, Season 2, The One with Phoebe's Husband (Episode 4),TV Show,0.29805555555555555556,Friends
ilona,2019-07-13,0 years 0 mons 0 days 0 hours 0 mins 1.0 secs,,Friends: Season 2: The One with Phoebe's Husband (Episode 4),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:00:01,Not latest view,IL (Israel),Friends, Season 2, The One with Phoebe's Husband (Episode 4),TV Show,0.00027777777777777778,Friends
ilona,2019-07-13,0 years 0 mons 0 days 0 hours 16 mins 39.0 secs,Autoplayed: user action: Unspecified; ,Friends: Season 2: The One Where Heckles Dies (Episode 3),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:22:45,Not latest view,IL (Israel),Friends, Season 2, The One Where Heckles Dies (Episode 3),TV Show,0.2775,Friends
ilona,2019-07-13,0 years 0 mons 0 days 0 hours 5 mins 28.0 secs,,Friends: Season 2: The One Where Heckles Dies (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,0:06:08,Not latest view,IL (Israel),Friends, Season 2, The One Where Heckles Dies (Episode 3),TV Show,0.09111111111111111111,Friends
ilona,2019-07-13,0 years 0 mons 0 days 0 hours 10 mins 26.0 secs,Autoplayed: user action: Unspecified; ,Friends: Season 2: The One with the Breast Milk (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,0:22:40,Not latest view,IL (Israel),Friends, Season 2, The One with the Breast Milk (Episode 2),TV Show,0.17388888888888888889,Friends
ilona,2019-07-13,0 years 0 mons 0 days 0 hours 11 mins 36.0 secs,Autoplayed: user action: Unspecified; ,Friends: Season 2: The One with the Breast Milk (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,0:12:14,Not latest view,IL (Israel),Friends, Season 2, The One with the Breast Milk (Episode 2),TV Show,0.19333333333333333333,Friends
ilona,2019-07-12,0 years 0 mons 0 days 0 hours 21 mins 29.0 secs,Autoplayed: user action: Unspecified; ,Friends: Season 2: The One with Ross's New Girlfriend (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,0:22:08,Not latest view,IL (Israel),Friends, Season 2, The One with Ross's New Girlfriend (Episode 1),TV Show,0.35805555555555555556,Friends
ilona,2019-07-12,0 years 0 mons 0 days 0 hours 0 mins 10.0 secs,Autoplayed: user action: Unspecified; ,Friends: Season 1: The One Where Rachel Finds Out (Episode 24),,Netflix Chrome MAC (Cadmium) HTML 5,0:00:10,Not latest view,IL (Israel),Friends, Season 1, The One Where Rachel Finds Out (Episode 24),TV Show,0.00277777777777777778,Friends
ilona,2019-07-12,0 years 0 mons 0 days 0 hours 14 mins 43.0 secs,,That '70s Show: Season 8: Somebody to Love (Episode 2),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:15:16,Not latest view,IL (Israel),That '70s Show, Season 8, Somebody to Love (Episode 2),TV Show,0.24527777777777777778,That '70s Show
ilona,2019-07-12,0 years 0 mons 0 days 0 hours 3 mins 30.0 secs,Autoplayed: user action: Unspecified; ,That '70s Show: Season 8: Bohemian Rhapsody (Episode 1),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:21:31,0:21:31,IL (Israel),That '70s Show, Season 8, Bohemian Rhapsody (Episode 1),TV Show,0.05833333333333333333,That '70s Show
ilona,2019-07-11,0 years 0 mons 0 days 0 hours 17 mins 31.0 secs,Autoplayed: user action: Unspecified; ,That '70s Show: Season 8: Bohemian Rhapsody (Episode 1),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:18:02,Not latest view,IL (Israel),That '70s Show, Season 8, Bohemian Rhapsody (Episode 1),TV Show,0.29194444444444444444,That '70s Show
ilona,2019-07-11,0 years 0 mons 0 days 0 hours 17 mins 27.0 secs,Autoplayed: user action: Unspecified; ,That '70s Show: Season 7: Till the Next Goodbye (Episode 25),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:21:41,0:21:41,IL (Israel),That '70s Show, Season 7, Till the Next Goodbye (Episode 25),TV Show,0.29083333333333333333,That '70s Show
